date	kind	id	source	query_or_seed	direction	hits	screened	included_keys	excluded_keys	notes
2026-08-04	search	closure-replacement-21	arXiv API	neural network decision diagram exact equivalence	query	1	1	arxiv:2604.27008	-	C21-07; exact BDD compression of an ACAS-Xu lookup table fits the established finite-observer diagram cluster but is not a neural internal-event observer; snapshot screening/baseline-2026-08-04/arxiv-closure-21-07.tsv
2026-08-04	search	closure-replacement-21	arXiv API	hidden activation existential elimination neural BDD	query	0	0	-	-	C21-08; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-08.tsv
2026-08-04	search	closure-replacement-21	arXiv API	requested output relative neural network region enumeration	query	0	0	-	-	C21-09; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-09.tsv
2026-08-04	search	closure-replacement-21	arXiv API	demand guided symbolic execution neural decision structure	query	0	0	-	-	C21-10; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-10.tsv
2026-08-04	search	closure-replacement-21	arXiv API	contextual internal event observer dataflow graph exact fiber	query	0	0	-	-	C21-11; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-11.tsv
2026-08-04	search	closure-replacement-21	arXiv API	projected model enumeration guarded residual function	query	0	0	-	-	C21-12; complete zero-result response for the frozen conjunctive all-field query; snapshot screening/baseline-2026-08-04/arxiv-closure-21-12.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	feasibility pruned exact neural policy tree	query	2520810	100	doi:10.5220/0012928000003886,doi:10.1016/j.neucom.2024.127347	doi:10.1109/cdc49753.2023.10383761	C22-01; first 100 relevance-ranked records title-screened; rediscovered the exact neural-tree cluster, its conference precursor, and a pruning-equivalence neighbor; snapshot screening/baseline-2026-08-04/crossref-closure-22-01.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	output action partition ReLU argmax equivalent tree	query	942168	100	doi:10.1109/raai67517.2025.11423317	-	C22-02; first 100 relevance-ranked records title-screened; the plausible ReLU transition-graph record fits dense neural functional geometry rather than a requested sparse observer; snapshot screening/baseline-2026-08-04/crossref-closure-22-02.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	compressed decision tree exact reinforcement learning policy	query	5004159	100	doi:10.5220/0012928000003886,doi:10.1109/cdc.2016.7798684	-	C22-03; first 100 relevance-ranked records title-screened; rediscovered exact policy regions and an approximate symbolic-policy proxy; snapshot screening/baseline-2026-08-04/crossref-closure-22-03.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	affine decision structure deep neural network exact	query	5387682	100	doi:10.23919/ecc51009.2020.9143957,doi:10.1109/fdl68117.2025.11165399,doi:10.1109/cdc56724.2024.10886414	doi:10.1109/cdc49753.2023.10383761	C22-04; first 100 relevance-ranked records title-screened; plausible records fit exact reverse representation, sound abstraction, controller reachability, or the existing neural-tree lineage; snapshot screening/baseline-2026-08-04/crossref-closure-22-04.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	switched system representation neural controller composition	query	5148607	100	doi:10.1109/cdc57313.2025.11312749	-	C22-05; first 100 relevance-ranked records title-screened; rediscovered the exact compositional neural-controller PWA comparator; snapshot screening/baseline-2026-08-04/crossref-closure-22-05.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	binary neural network reduced decision diagram exact class	query	3650465	100	doi:10.1016/j.neunet.2023.06.002,doi:10.1007/s10115-012-0525-6,doi:10.1109/dac.1990.114842	doi:10.1109/cdc49753.2023.10383761	C22-06; first 100 relevance-ranked records title-screened; plausible records fit the existing neural-tree, abstraction, knowledge-compilation, or hardware-simulation clusters; snapshot screening/baseline-2026-08-04/crossref-closure-22-06.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	OBDD SDD compilation neural classifier explanation	query	903237	100	doi:10.1007/978-3-031-43619-2_4	-	C22-07; first 100 relevance-ranked records title-screened; rank 15 exposed exact BNN-to-SDD and smooth deterministic decomposable compilation for SHAP, a new close comparator that invalidates the no-add sequence; snapshot screening/baseline-2026-08-04/crossref-closure-22-07.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	eliminate intermediate activations BDD neural network	query	1976445	100	-	-	C22-08; first 100 relevance-ranked records title-screened; no plausible technical record met the frozen trigger; snapshot screening/baseline-2026-08-04/crossref-closure-22-08.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	output quotient activation regions neural network	query	2670358	100	doi:10.5220/0012928000003886,t:verifyingyourbrowser	-	C22-09; first 100 relevance-ranked records title-screened; rediscovered exact neural-policy regions and a local-robustness activation-path method; snapshot screening/baseline-2026-08-04/crossref-closure-22-09.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	sparse observed decisions symbolic execution exact preimage	query	485350	100	doi:10.1145/3678722.3685535,doi:10.14711/thesis-b1477728,doi:10.1109/synasc.2005.26,doi:10.1145/2642937.2643011,doi:10.1007/978-3-662-49122-5_10,doi:10.1109/iwast.2012.6228982,doi:10.1145/3158128,doi:10.1145/2652484	doi:10.14711/thesis-b1450539	C22-10; first 100 relevance-ranked records title-screened; ranks 1, 25, and 60 exposed observation-pattern postponement, target-relative precondition pruning, and constraint/symmetry reachability quotients, reopening three search clusters; the Li thesis is a duplicate lineage; snapshot screening/baseline-2026-08-04/crossref-closure-22-10.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	requested root selection observation term graph residual	query	1927070	100	-	-	C22-11; first 100 relevance-ranked records title-screened; no plausible technical record met the frozen trigger; snapshot screening/baseline-2026-08-04/crossref-closure-22-11.tsv
2026-08-04	search	closure-replacement-22	Crossref REST API	totalized observer projected AllSMT symbolic residual	query	283698	100	doi:10.4204/eptcs.254.3,doi:10.4204/eptcs.305.10	-	C22-12; first 100 relevance-ranked records title-screened; plausible residual titles concern runtime-monitor instrumentation pruning or automata learning rather than observer fibers; snapshot screening/baseline-2026-08-04/crossref-closure-22-12.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	binarized neural network knowledge compilation deterministic decomposable circuit	query	2953704	100	doi:10.1145/3240765.3240822	-	C23-01; all 100 relevance-ranked records title-screened; logic synthesis compiles BNN inference for implementation and the BNN SMT-verification title is ordinary property checking; snapshot screening/baseline-2026-08-04/crossref-closure-23-01.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	exact SHAP binary neural SDD	query	1067086	100	doi:10.5220/0008362904240433,doi:10.1016/j.neunet.2023.06.002,doi:10.5220/0012928000003886	-	C23-02; all 100 records title-screened; rank 69 exposed exact small-Boolean-domain neural rule extraction and reopens the map; GPUTreeShap computes SHAP without an observer partition; snapshot screening/baseline-2026-08-04/crossref-closure-23-02.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	hidden activation elimination neural classifier decision diagram	query	2313545	100	-	-	C23-03; all 100 records title-screened; neural decision-table construction and local probabilistic explanations do not extract an execution or configuration quotient; snapshot screening/baseline-2026-08-04/crossref-closure-23-03.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	symbolic loop observation pattern state postponement	query	3003323	100	doi:10.1145/800205.806327,doi:10.21236/ada538843	-	C23-04; all 100 records title-screened; historical symbolic evaluation and loop-count modeling remain disclosed full-text-follow-up candidates but add no direct observer quotient; snapshot screening/baseline-2026-08-04/crossref-closure-23-04.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	context guided precondition symbolic execution target branch	query	1327319	100	doi:10.1145/3377812.3390895,doi:10.1109/dsn.2009.5270315,doi:10.1145/2786805.2786841,doi:10.1145/3656443,doi:10.1007/978-3-642-02652-2_16,doi:10.1145/3678188,doi:10.1007/978-3-642-45422-6_1,doi:10.1093/comjnl/bxn075,doi:10.14711/thesis-b1477728,doi:10.3390/sym18071226,doi:10.1109/icse.2015.80,doi:10.1145/3704886,doi:10.1109/tse.2016.2584063,doi:10.1016/j.jsc.2016.07.012,doi:10.1109/synasc.2005.26	doi:10.14711/thesis-b1450539	C23-05; all 100 records title-screened; assertion summaries and compatible-branch pruning preserve selected properties and reopen the map; supporting target, incremental, symmetry, and slicing comparators reconciled; snapshot screening/baseline-2026-08-04/crossref-closure-23-05.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	dominator irrelevant branch context concolic search	query	982316	100	doi:10.1109/iccd.2017.36,doi:10.1007/978-3-030-72019-3_23,doi:10.3724/sp.j.1016.2011.00953,doi:10.1145/2635868.2635872	-	C23-06; all 100 records title-screened; qualifying-event branch caps and canonical higher-order concolic inputs reopen the map; snapshot screening/baseline-2026-08-04/crossref-closure-23-06.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	colored Petri net symmetry quotient symbolic reachability	query	394039	100	doi:10.1109/tac.2016.2574120,doi:10.1109/synasc.2011.16,doi:10.1007/978-3-642-13675-7_11,doi:10.1007/978-3-540-71560-3_3,doi:10.1109/ipps.1992.222996,doi:10.1109/apsec.1997.640172,doi:10.1109/pnpm.1989.68539,doi:10.1109/synasc.2005.26,doi:10.1016/s0304-3975(96)00010-2	-	C23-07; all 100 records title-screened; basis markings, time-anonymous state, and symbolic unfoldings reopen the map; full-text-needed state-reduction candidates are retained with explicit limits; snapshot screening/baseline-2026-08-04/crossref-closure-23-07.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	constraint based state space reduction symbolic execution	query	10137795	100	doi:10.1109/icis.2017.7960112,doi:10.1145/2610384.2610392,doi:10.1023/a:1008767206905,doi:10.1007/978-3-658-12680-3_5,doi:10.1109/euasic.1992.228061,doi:10.1109/synasc.2005.26,doi:10.1016/j.scico.2019.03.006,doi:10.1145/2254064.2254088	doi:10.1007/3-540-63166-6_34	C23-08; all 100 records title-screened; coverage-preserving seed reduction and symbolic partial-order reduction reopen the map; path-equivalence and state/output reduction candidates remain evidence-limited; snapshot screening/baseline-2026-08-04/crossref-closure-23-08.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	partial symmetry reachability graph symbolic state	query	2829655	100	doi:10.1109/etfa.2008.4638383,doi:10.1007/3-540-60029-9_43,doi:10.1016/s0304-3975(96)00010-2,doi:10.3390/sym18071226,doi:10.1109/date.1999.761091,doi:10.1007/s10009-007-0057-7,doi:10.1142/s012905411340011x	doi:10.1007/11691372_8,doi:10.1007/978-3-642-24288-5_19	C23-09; all 100 records title-screened; partial-observation estimates and symbolic bisimulation were reconciled, with conference precursors excluded; snapshot screening/baseline-2026-08-04/crossref-closure-23-09.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	requested event observer exact input fiber	query	889706	100	-	-	C23-10; all 100 records title-screened; no plausible technical record met the broad frozen trigger; snapshot screening/baseline-2026-08-04/crossref-closure-23-10.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	demand relative symbolic execution residual graph	query	813447	100	doi:10.1007/978-3-540-78800-3_28,doi:10.14711/thesis-b1477728,doi:10.1016/j.jsc.2016.07.012,doi:10.1109/synasc.2005.26,doi:10.1109/iwast.2012.6228982,doi:10.1145/3158128,doi:10.21236/ada538843	doi:10.14711/thesis-b1450539	C23-11; all 100 records title-screened; existing demand, state-equivalence, and symbolic-execution lineages rediscovered; data-path and FGSA titles add no observer quotient; snapshot screening/baseline-2026-08-04/crossref-closure-23-11.tsv
2026-08-04	search	closure-replacement-23	Crossref REST API	observation guided symbolic exploration quotient	query	773756	100	doi:10.14711/thesis-b1477728	-	C23-12; all 100 records title-screened; only the existing target-guided-search lineage met technical plausibility; snapshot screening/baseline-2026-08-04/crossref-closure-23-12.tsv
2026-08-04	audit	closure-independent-audit-23	Independent reviewer complete title audit	closure-independent-audit-round-23	audit	1200	1200	doi:10.5220/0008362904240433,doi:10.1145/2786805.2786841,doi:10.1007/978-3-030-72019-3_23,doi:10.1109/tac.2016.2574120,doi:10.1109/synasc.2011.16,doi:10.1007/978-3-642-13675-7_11,doi:10.1145/2610384.2610392,doi:10.1023/a:1008767206905,doi:10.1142/s012905411340011x	-	Reviewer independently resolved every rank in all twelve round-23 snapshots, found multiple broad-trigger additions, verified that all plausible titles were reconciled or explicitly no-add, reopened the map, and retired frozen round 24 unexecuted
2026-08-04	search	closure-replacement-25	Crossref REST API	exact Boolean neural rule extraction truth table minimization	query	2117737	100	doi:10.5220/0008362904240433,doi:10.32614/rj-2018-080,doi:10.1109/ijcnn.1999.833457,doi:10.1080/10170660409509384,doi:10.36227/techrxiv.22122200.v2,doi:10.1049/cp:19991161,doi:10.1145/3287624.3287722	-	C25-01; all 100 records title-screened; exact Boolean minimization and output-preserving binary-network rule composition reopen the map; one four-record general-input preprint family was adjudicated once; snapshot screening/baseline-2026-08-04/crossref-closure-25-01.tsv
2026-08-04	search	closure-replacement-25	Crossref REST API	assertion guided symbolic execution predicate summary subsumption	query	488062	100	doi:10.1145/2786805.2786841,doi:10.1007/11691617_10,doi:10.1007/978-3-658-12680-3_5,doi:10.1007/978-3-658-12680-3_6	-	C25-02; all 100 records title-screened; abstract symbolic-state subsumption reopens the map; ordinary search ordering, constraint solving, and assertion-mining results were screened but not recorded as observer quotients; snapshot screening/baseline-2026-08-04/crossref-closure-25-02.tsv
2026-08-04	search	closure-replacement-25	Crossref REST API	compatible branch coverage symbolic execution dependency pruning	query	467251	100	doi:10.1145/3656443,doi:10.1145/3368089.3409755,doi:10.1109/tse.2025.3555622,doi:10.1145/3678188,doi:10.1007/978-3-642-45422-6_1	-	C25-03; all 100 records title-screened; learned approximate state/function pruning adds explicit guarantee boundaries; infeasible-path pruning and branch-order heuristics were reconciled as operational no-add results; snapshot screening/baseline-2026-08-04/crossref-closure-25-03.tsv
